run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
38,38,2019,229338.91875,664446.38125,7299.586111111111,7299.566435185185,7299.541666666666
38,38,2020,506588.1125,280370.93125,7319.562962962963,7319.575925925926,7319.563657407407
38,38,2021,147420.0,402971.90625,7299.568981481481,7299.570833333333,7299.559722222222
38,38,2022,843302.7875,550192.73125,7299.5576388888885,7299.572222222222,7299.544907407408
38,38,2023,355808.75,271114.175,7299.547916666666,7299.576157407408,7299.555555555556
38,38,2024,0.0,299534.9625,7319.559953703703,7319.549537037037,7319.559722222222
38,38,2025,0.0,0.0,7299.5680555555555,7299.5682870370365,7299.574305555556
38,38,2026,579513.19375,490984.7625,7299.574537037037,7299.572453703704,7299.553009259259
38,38,2027,685769.9125,216470.90625,7299.55162037037,7299.556018518519,7299.563657407407
38,38,2028,286813.6,367474.95,7319.541203703703,7319.522916666667,7319.550231481481
38,38,2029,411880.4125,238103.3125,7299.548379629629,7299.554861111111,7299.566898148148
38,38,2030,310566.875,250301.5125,7299.553472222222,7299.565046296296,7299.57337962963
38,38,2031,229829.225,409705.73125,7299.559027777777,7299.559259259259,7299.565046296296
38,38,2032,0.0,0.0,7319.534259259259,7319.551157407407,7319.551388888889
38,38,2033,213058.49375,398258.9375,7299.571990740741,7299.545601851852,7299.550925925926
38,38,2034,0.0,0.0,7299.557175925926,7299.546064814815,7299.543518518519
38,38,2035,531861.4375,597976.875,7299.557175925926,7299.55625,7299.5474537037035
38,38,2036,312161.3875,577856.29375,7319.5682870370365,7319.527314814814,7319.556481481482
39,39,2017,480157.60000000003,659827.475,7279.534490740741,7279.527083333333,7279.525462962963
39,39,2018,0.0,0.0,7299.579398148148,7299.564583333333,7299.566203703704
39,39,2019,387234.76875,261672.4875,7299.559027777777,7299.554861111111,7299.572916666667
39,39,2020,230250.8,0.0,7319.577314814815,7319.569675925925,7319.548842592592
39,39,2021,251271.7125,254090.74375,7299.577777777778,7299.582638888889,7299.575694444445
39,39,2022,0.0,237363.19375,7299.563657407407,7299.564814814815,7299.560648148148
39,39,2023,281036.675,455173.70625,7299.55,7299.564351851852,7299.544212962963
39,39,2024,557371.7125,325175.0875,7319.548842592592,7319.564583333333,7319.568518518518
39,39,2025,0.0,230597.51875,7299.54074074074,7299.541898148148,7299.544907407408
39,39,2026,306363.6375,0.0,7299.544444444445,7299.558796296296,7299.55949074074
39,39,2027,211693.0125,310809.6875,7299.564814814815,7299.569907407407,7299.5625
39,39,2028,360342.60625,256251.55625,7319.540277777777,7319.553935185185,7319.5469907407405
39,39,2029,370545.10625,496849.975,7299.534490740741,7299.543287037037,7299.536111111111
