run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
38,38,2036,500151.74375,303442.40625,7319.554166666667,7319.54074074074,7319.551157407407
39,39,2017,800912.05625,701825.35,7279.527777777777,7279.52824074074,7279.532407407407
39,39,2018,297161.65625,57211.875,7299.545601851852,7299.53287037037,7299.546064814815
39,39,2019,0.0,269425.29375,7299.547685185185,7299.543287037037,7299.547685185185
39,39,2020,253906.25,0.0,7319.540509259259,7319.541435185185,7319.55
39,39,2021,301378.98125,434142.8375,7299.517824074074,7299.548611111111,7299.546527777778
39,39,2022,273870.81875,341155.43125,7299.552546296296,7299.552083333333,7299.560648148148
39,39,2023,290328.69375,275011.25,7299.575231481482,7299.568749999999,7299.536111111111
39,39,2024,463657.94375,502527.9375,7319.542824074074,7319.548611111111,7319.565740740741
39,39,2025,0.0,0.0,7299.561111111111,7299.538425925925,7299.556018518519
39,39,2026,272519.99375,0.0,7299.551851851852,7299.555092592593,7299.557175925926
39,39,2027,233585.11875,492737.125,7299.538425925925,7299.547916666666,7299.5682870370365
39,39,2028,234738.98125,0.0,7319.538888888888,7319.531712962963,7319.549305555555
39,39,2029,0.0,222927.35625,7299.585416666667,7299.561805555555,7299.576851851852
39,39,2030,722496.13125,508306.91875,7299.560648148148,7299.545138888889,7299.530787037037
39,39,2031,249400.7875,479867.75625,7299.55,7299.542361111111,7299.541203703704
39,39,2032,461440.7375,230634.8375,7319.541435185185,7319.5569444444445,7319.530787037037
39,39,2033,266073.51875,230113.1625,7299.545833333334,7299.555555555556,7299.5462962962965
39,39,2034,0.0,238261.90625,7299.545138888889,7299.52337962963,7299.54074074074
39,39,2035,556865.4375,477702.30625,7299.53912037037,7299.549305555555,7299.558333333333
39,39,2036,217226.425,357373.11875,7319.534259259259,7319.559027777777,7319.543287037037
40,40,2017,296502.65,0.0,7279.504398148148,7279.512962962963,7279.5150462962965
40,40,2018,240663.125,471326.96875,7299.540509259259,7299.545601851852,7299.563888888889
40,40,2019,325860.7375,250018.75625,7299.552546296296,7299.554166666667,7299.550231481481
40,40,2020,464157.6125,443744.47500000003,7319.538657407407,7319.547685185185,7319.550462962963
40,40,2021,493825.1,226177.7625,7299.537499999999,7299.567361111111,7299.562731481481
40,40,2022,256056.60624999998,231340.21875,7299.571064814814,7299.579398148148,7299.545601851852
