datetime|env_datetime|env_time|agent|action|reason|additional|system_id|system_name|part_id|part_name|system_operating_level|part_operating_level|duration|distance_km|request_id|location|materials_cost|hourly_labor_cost|salary_labor_cost|total_labor_cost|equipment_cost|total_cost 
2025-10-28 09:13:51.551561|2017-02-03 13:05:46|805.095833333334|Remote Reset|complete travel|remote reset|arrived at S03T4|S03T4|S03T4|generator|generator|1.0|1.0|0|0|RPR00000074|system|0|0|0|0|0|0
2025-10-28 09:13:51.553556|2017-02-03 13:05:46|805.095833333334|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S03T4|S03T4|S03T4|generator|generator|0.0|1.0|0.0|0|RPR00000074|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.553556|2017-02-03 13:05:46|805.095833333334|Remote Reset|complete transfer|remote reset|complete|S03T4|S03T4|generator|generator|0.0|1.0|0|0|RPR00000074|system|0|0|0|0|0|0
2025-10-28 09:13:51.553556|2017-02-03 13:05:46|805.095833333334|Remote Reset|repair|remote reset|repair|S03T4|S03T4|generator|generator|0.0|1.0|5.903888888888889|0|RPR00000074|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.554556|2017-02-03 15:00:00|806.9997222222223|Truck 1|transferring crew|minor repair|transferring crew from S01T5 to Truck 1|S01T5|S01T5|hvac|heating_cooling|0.0|1.0|0.0|0|RPR00000073|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.554556|2017-02-03 15:00:00|806.9997222222223|Truck 1|complete transfer|minor repair|complete|S01T5|S01T5|hvac|heating_cooling|0.0|1.0|0|0|RPR00000073|system|0|0|0|0|0|0
2025-10-28 09:13:51.555647|2017-02-03 15:00:00|806.9997222222223|Truck 1|repair complete|minor repair|complete|S01T5|S01T5|hvac|heating_cooling|1.0|1.0|0|0|RPR00000073|system|666.6|0|0|0|0|666.6
2025-10-28 09:13:51.560669|2017-02-03 15:00:02|807.0002777777779|Truck 1|traveling|no requests|traveling from site to port|||||0|0|0.0|0.0|na|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.560669|2017-02-03 15:00:02|807.0002777777779|Truck 1|complete travel|no requests|arrived at port|||||0|0|0|0|na|port|0|0|0|0|0|0
2025-10-28 09:13:51.561639|2017-02-03 15:00:02|807.0002777777779|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|15.999444444444444|0|na|port|0|0.0|0.0|0.0|13.33287037037037|13.33287037037037
2025-10-28 09:13:51.561639|2017-02-03 19:00:00|810.9997222222229|Remote Reset|transferring crew|remote reset|transferring crew from S03T4 to Remote Reset|S03T4|S03T4|generator|generator|0.0|1.0|0.0|0|RPR00000074|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.561639|2017-02-03 19:00:00|810.9997222222229|Remote Reset|complete transfer|remote reset|complete|S03T4|S03T4|generator|generator|0.0|1.0|0|0|RPR00000074|system|0|0|0|0|0|0
2025-10-28 09:13:51.562645|2017-02-03 19:00:00|810.9997222222229|Remote Reset|traveling|remote reset|traveling from site to port|S03T4|S03T4|generator|generator|0.0|1.0|0.0|0.0|RPR00000074|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.562645|2017-02-03 19:00:00|810.9997222222229|Remote Reset|complete travel|remote reset|arrived at port|S03T4|S03T4|generator|generator|0.0|1.0|0|0|RPR00000074|port|0|0|0|0|0|0
2025-10-28 09:13:51.562645|2017-02-03 19:00:00|810.9997222222229|Remote Reset|delay|remote reset|work shift has ended; waiting for next shift to start|S03T4|S03T4|generator|generator|0.0|1.0|12.0|0|RPR00000074|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.563645|2017-02-03 20:59:44|812.9954032660567|generator|repair request|remote reset|severity level 5|S03T2|S03T2|generator|generator|1.0|1.0|0|0|RPR00000075|na|0|0|0|0|0|0
2025-10-28 09:13:51.564558|2017-02-03 22:08:16|814.1376509166194|lubricant|repair request|minor repair|severity level 2|S06T3|S06T3|lubricant|lubricant|1.0|1.0|0|0|RPR00000076|na|0|0|0|0|0|0
2025-10-28 09:13:51.564558|2017-02-03 22:36:23|814.6061721493525|generator|repair request|remote reset|severity level 5|S07T6|S07T6|generator|generator|1.0|1.0|0|0|RPR00000077|na|0|0|0|0|0|0
2025-10-28 09:13:51.567557|2017-02-04 07:00:00|822.9997222222229|Remote Reset|traveling|remote reset|traveling from port to site|S03T4|S03T4|generator|generator|0.0|1.0|0.0|0.0|RPR00000074|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.567557|2017-02-04 07:00:00|822.9997222222229|Remote Reset|complete travel|remote reset|arrived at S03T4|S03T4|S03T4|generator|generator|0.0|1.0|0|0|RPR00000074|site|0|0|0|0|0|0
2025-10-28 09:13:51.567557|2017-02-04 07:00:00|822.9997222222229|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S03T4|S03T4|S03T4|generator|generator|0.0|1.0|0.0|0|RPR00000074|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.567557|2017-02-04 07:00:00|822.9997222222229|Remote Reset|complete transfer|remote reset|complete|S03T4|S03T4|generator|generator|0.0|1.0|0|0|RPR00000074|system|0|0|0|0|0|0
2025-10-28 09:13:51.568658|2017-02-04 07:00:00|822.9997222222229|Remote Reset|repair|remote reset|repair|S03T4|S03T4|generator|generator|0.0|1.0|0.09611111111111104|0|RPR00000074|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.569557|2017-02-04 07:00:03|823.0005555555557|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.999166666666667|0|na|port|0|0.0|0.0|0.0|19.999305555555555|19.999305555555555
2025-10-28 09:13:51.569557|2017-02-04 07:00:03|823.0005555555557|Truck 3|traveling|minor repair|traveling from port to site|S06T3|S06T3|lubricant|lubricant|1.0|1.0|0.0|0.0|RPR00000076|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.569557|2017-02-04 07:00:03|823.0005555555557|Truck 3|complete travel|minor repair|arrived at S06T3|S06T3|S06T3|lubricant|lubricant|1.0|1.0|0|0|RPR00000076|site|0|0|0|0|0|0
2025-10-28 09:13:51.571649|2017-02-04 07:00:03|823.0005555555557|Truck 3|transferring crew|minor repair|transferring crew from Truck 3 to S06T3|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0.0|0|RPR00000076|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.571649|2017-02-04 07:00:03|823.0005555555557|Truck 3|complete transfer|minor repair|complete|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0|0|RPR00000076|system|0|0|0|0|0|0
2025-10-28 09:13:51.572644|2017-02-04 07:00:03|823.0005555555557|Truck 3|delay|minor repair|weather delay|S06T3|S06T3|lubricant|lubricant|0.0|1.0|9.999166666666667|0|RPR00000076|system|0|0|0.0|0.0|8.332638888888889|8.332638888888889
2025-10-28 09:13:51.572644|2017-02-04 07:00:08|823.0019444444446|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.997777777777777|0|na|port|0|0.0|0.0|0.0|19.998148148148147|19.998148148148147
2025-10-28 09:13:51.572644|2017-02-04 07:05:46|823.095833333334|Remote Reset|transferring crew|remote reset|transferring crew from S03T4 to Remote Reset|S03T4|S03T4|generator|generator|0.0|1.0|0.0|0|RPR00000074|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.572644|2017-02-04 07:05:46|823.095833333334|Remote Reset|complete transfer|remote reset|complete|S03T4|S03T4|generator|generator|0.0|1.0|0|0|RPR00000074|system|0|0|0|0|0|0
2025-10-28 09:13:51.573657|2017-02-04 07:05:46|823.095833333334|Remote Reset|repair complete|remote reset|complete|S03T4|S03T4|generator|generator|1.0|1.0|0|0|RPR00000074|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.576642|2017-02-04 07:05:53|823.0977777777784|Remote Reset|traveling|remote reset|traveling from S03T4 to S03T2|S03T2|S03T2|generator|generator|1.0|1.0|0.0|0.0|RPR00000075|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.576642|2017-02-04 07:05:53|823.0977777777784|Remote Reset|complete travel|remote reset|arrived at S03T2|S03T2|S03T2|generator|generator|1.0|1.0|0|0|RPR00000075|system|0|0|0|0|0|0
2025-10-28 09:13:51.578657|2017-02-04 07:05:53|823.0977777777784|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S03T2|S03T2|S03T2|generator|generator|0.0|1.0|0.0|0|RPR00000075|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.578657|2017-02-04 07:05:53|823.0977777777784|Remote Reset|complete transfer|remote reset|complete|S03T2|S03T2|generator|generator|0.0|1.0|0|0|RPR00000075|system|0|0|0|0|0|0
2025-10-28 09:13:51.579657|2017-02-04 07:05:53|823.0977777777784|Remote Reset|repair|remote reset|repair|S03T2|S03T2|generator|generator|0.0|1.0|6.0|0|RPR00000075|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.580554|2017-02-04 13:05:53|829.0977777777784|Remote Reset|transferring crew|remote reset|transferring crew from S03T2 to Remote Reset|S03T2|S03T2|generator|generator|0.0|1.0|0.0|0|RPR00000075|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.580554|2017-02-04 13:05:53|829.0977777777784|Remote Reset|complete transfer|remote reset|complete|S03T2|S03T2|generator|generator|0.0|1.0|0|0|RPR00000075|system|0|0|0|0|0|0
2025-10-28 09:13:51.581057|2017-02-04 13:05:53|829.0977777777784|Remote Reset|repair complete|remote reset|complete|S03T2|S03T2|generator|generator|1.0|1.0|0|0|RPR00000075|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.583059|2017-02-04 13:06:02|829.1002777777785|Remote Reset|traveling|remote reset|traveling from S03T2 to S07T6|S07T6|S07T6|generator|generator|1.0|1.0|0.0|0.0|RPR00000077|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.584060|2017-02-04 13:06:02|829.1002777777785|Remote Reset|complete travel|remote reset|arrived at S07T6|S07T6|S07T6|generator|generator|1.0|1.0|0|0|RPR00000077|system|0|0|0|0|0|0
2025-10-28 09:13:51.585060|2017-02-04 13:06:02|829.1002777777785|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S07T6|S07T6|S07T6|generator|generator|0.0|1.0|0.0|0|RPR00000077|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.585060|2017-02-04 13:06:02|829.1002777777785|Remote Reset|complete transfer|remote reset|complete|S07T6|S07T6|generator|generator|0.0|1.0|0|0|RPR00000077|system|0|0|0|0|0|0
2025-10-28 09:13:51.586060|2017-02-04 13:06:02|829.1002777777785|Remote Reset|repair|remote reset|repair|S07T6|S07T6|generator|generator|0.0|1.0|5.899444444444444|0|RPR00000077|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.586060|2017-02-04 13:58:50|829.9803995509114|generator|repair request|remote reset|severity level 5|S01T1|S01T1|generator|generator|1.0|1.0|0|0|RPR00000078|na|0|0|0|0|0|0
2025-10-28 09:13:51.587060|2017-02-04 15:56:01|831.9335643875837|generator|repair request|remote reset|severity level 5|S01T2|S01T2|generator|generator|1.0|1.0|0|0|RPR00000079|na|0|0|0|0|0|0
2025-10-28 09:13:51.588060|2017-02-04 17:00:00|832.9997222222223|Truck 3|transferring crew|minor repair|transferring crew from S06T3 to Truck 3|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0.0|0|RPR00000076|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.588060|2017-02-04 17:00:00|832.9997222222223|Truck 3|complete transfer|minor repair|complete|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0|0|RPR00000076|system|0|0|0|0|0|0
2025-10-28 09:13:51.589060|2017-02-04 17:00:00|832.9997222222223|Truck 3|traveling|minor repair|traveling from site to port|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0.0|0.0|RPR00000076|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.589060|2017-02-04 17:00:00|832.9997222222223|Truck 3|complete travel|minor repair|arrived at port|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0|0|RPR00000076|port|0|0|0|0|0|0
2025-10-28 09:13:51.589060|2017-02-04 17:00:00|832.9997222222223|Truck 3|delay|minor repair|work shift has ended; waiting for next shift to start|S06T3|S06T3|lubricant|lubricant|0.0|1.0|14.0|0|RPR00000076|port|0|0.0|0.0|0.0|11.666666666666668|11.666666666666668
2025-10-28 09:13:51.590060|2017-02-04 19:00:00|834.999722222223|Remote Reset|transferring crew|remote reset|transferring crew from S07T6 to Remote Reset|S07T6|S07T6|generator|generator|0.0|1.0|0.0|0|RPR00000077|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.590060|2017-02-04 19:00:00|834.999722222223|Remote Reset|complete transfer|remote reset|complete|S07T6|S07T6|generator|generator|0.0|1.0|0|0|RPR00000077|system|0|0|0|0|0|0
2025-10-28 09:13:51.592060|2017-02-04 19:00:00|834.999722222223|Remote Reset|traveling|remote reset|traveling from site to port|S07T6|S07T6|generator|generator|0.0|1.0|0.0|0.0|RPR00000077|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.592060|2017-02-04 19:00:00|834.999722222223|Remote Reset|complete travel|remote reset|arrived at port|S07T6|S07T6|generator|generator|0.0|1.0|0|0|RPR00000077|port|0|0|0|0|0|0
2025-10-28 09:13:51.592060|2017-02-04 19:00:00|834.999722222223|Remote Reset|delay|remote reset|work shift has ended; waiting for next shift to start|S07T6|S07T6|generator|generator|0.0|1.0|12.0|0|RPR00000077|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.594060|2017-02-05 02:13:16|842.2210746932271|power_supply|repair request|major repair|severity level 4|S05T6|S05T6|power_supply|power_supply|1.0|1.0|0|0|RPR00000080|na|0|0|0|0|0|0
2025-10-28 09:13:51.596059|2017-02-05 07:00:00|846.9997222222223|Truck 3|traveling|minor repair|traveling from port to site|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0.0|0.0|RPR00000076|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.596059|2017-02-05 07:00:00|846.9997222222223|Truck 3|complete travel|minor repair|arrived at S06T3|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0|0|RPR00000076|site|0|0|0|0|0|0
2025-10-28 09:13:51.596059|2017-02-05 07:00:00|846.9997222222223|Truck 3|transferring crew|minor repair|transferring crew from Truck 3 to S06T3|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0.0|0|RPR00000076|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.596059|2017-02-05 07:00:00|846.9997222222223|Truck 3|complete transfer|minor repair|complete|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0|0|RPR00000076|system|0|0|0|0|0|0
2025-10-28 09:13:51.597060|2017-02-05 07:00:00|846.9997222222223|Truck 3|delay|minor repair|weather delay|S06T3|S06T3|lubricant|lubricant|0.0|1.0|10.0|0|RPR00000076|system|0|0|0.0|0.0|8.333333333333334|8.333333333333334
2025-10-28 09:13:51.597060|2017-02-05 07:00:00|846.999722222223|Remote Reset|traveling|remote reset|traveling from port to site|S07T6|S07T6|generator|generator|0.0|1.0|0.0|0.0|RPR00000077|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.597060|2017-02-05 07:00:00|846.999722222223|Remote Reset|complete travel|remote reset|arrived at S07T6|S07T6|S07T6|generator|generator|0.0|1.0|0|0|RPR00000077|site|0|0|0|0|0|0
2025-10-28 09:13:51.597060|2017-02-05 07:00:00|846.999722222223|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S07T6|S07T6|S07T6|generator|generator|0.0|1.0|0.0|0|RPR00000077|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.597060|2017-02-05 07:00:00|846.999722222223|Remote Reset|complete transfer|remote reset|complete|S07T6|S07T6|generator|generator|0.0|1.0|0|0|RPR00000077|system|0|0|0|0|0|0
2025-10-28 09:13:51.598060|2017-02-05 07:00:00|846.999722222223|Remote Reset|repair|remote reset|repair|S07T6|S07T6|generator|generator|0.0|1.0|0.10055555555555618|0|RPR00000077|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.599059|2017-02-05 07:00:05|847.0011111111112|Truck 1|traveling|major repair|traveling from port to site|S05T6|S05T6|power_supply|power_supply|1.0|1.0|0.0|0.0|RPR00000080|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.599059|2017-02-05 07:00:05|847.0011111111112|Truck 1|complete travel|major repair|arrived at S05T6|S05T6|S05T6|power_supply|power_supply|1.0|1.0|0|0|RPR00000080|site|0|0|0|0|0|0
2025-10-28 09:13:51.601142|2017-02-05 07:00:05|847.0011111111112|Truck 1|transferring crew|major repair|transferring crew from Truck 1 to S05T6|S05T6|S05T6|power_supply|power_supply|0.0|1.0|0.0|0|RPR00000080|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.601142|2017-02-05 07:00:05|847.0011111111112|Truck 1|complete transfer|major repair|complete|S05T6|S05T6|power_supply|power_supply|0.0|1.0|0|0|RPR00000080|system|0|0|0|0|0|0
2025-10-28 09:13:51.601142|2017-02-05 07:00:05|847.0011111111112|Truck 1|delay|major repair|weather delay|S05T6|S05T6|power_supply|power_supply|0.0|1.0|9.99861111111111|0|RPR00000080|system|0|0|0.0|0.0|8.332175925925926|8.332175925925926
2025-10-28 09:13:51.601142|2017-02-05 07:00:08|847.0019444444446|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.997777777777777|0|na|port|0|0.0|0.0|0.0|19.998148148148147|19.998148148148147
2025-10-28 09:13:51.602135|2017-02-05 07:06:02|847.1002777777785|Remote Reset|transferring crew|remote reset|transferring crew from S07T6 to Remote Reset|S07T6|S07T6|generator|generator|0.0|1.0|0.0|0|RPR00000077|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.602135|2017-02-05 07:06:02|847.1002777777785|Remote Reset|complete transfer|remote reset|complete|S07T6|S07T6|generator|generator|0.0|1.0|0|0|RPR00000077|system|0|0|0|0|0|0
2025-10-28 09:13:51.602135|2017-02-05 07:06:02|847.1002777777785|Remote Reset|repair complete|remote reset|complete|S07T6|S07T6|generator|generator|1.0|1.0|0|0|RPR00000077|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.605137|2017-02-05 07:06:06|847.1013888888896|Remote Reset|traveling|remote reset|traveling from S07T6 to S01T1|S01T1|S01T1|generator|generator|1.0|1.0|0.0|0.0|RPR00000078|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.605137|2017-02-05 07:06:06|847.1013888888896|Remote Reset|complete travel|remote reset|arrived at S01T1|S01T1|S01T1|generator|generator|1.0|1.0|0|0|RPR00000078|system|0|0|0|0|0|0
2025-10-28 09:13:51.607147|2017-02-05 07:06:06|847.1013888888896|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S01T1|S01T1|S01T1|generator|generator|0.0|1.0|0.0|0|RPR00000078|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.607147|2017-02-05 07:06:06|847.1013888888896|Remote Reset|complete transfer|remote reset|complete|S01T1|S01T1|generator|generator|0.0|1.0|0|0|RPR00000078|system|0|0|0|0|0|0
2025-10-28 09:13:51.607147|2017-02-05 07:06:06|847.1013888888896|Remote Reset|repair|remote reset|repair|S01T1|S01T1|generator|generator|0.0|1.0|6.0|0|RPR00000078|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.610152|2017-02-05 13:06:06|853.1013888888896|Remote Reset|transferring crew|remote reset|transferring crew from S01T1 to Remote Reset|S01T1|S01T1|generator|generator|0.0|1.0|0.0|0|RPR00000078|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.610152|2017-02-05 13:06:06|853.1013888888896|Remote Reset|complete transfer|remote reset|complete|S01T1|S01T1|generator|generator|0.0|1.0|0|0|RPR00000078|system|0|0|0|0|0|0
2025-10-28 09:13:51.610152|2017-02-05 13:06:06|853.1013888888896|Remote Reset|repair complete|remote reset|complete|S01T1|S01T1|generator|generator|1.0|1.0|0|0|RPR00000078|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.615167|2017-02-05 13:06:11|853.1027777777784|Remote Reset|traveling|remote reset|traveling from S01T1 to S01T2|S01T2|S01T2|generator|generator|1.0|1.0|0.0|0.0|RPR00000079|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.615167|2017-02-05 13:06:11|853.1027777777784|Remote Reset|complete travel|remote reset|arrived at S01T2|S01T2|S01T2|generator|generator|1.0|1.0|0|0|RPR00000079|system|0|0|0|0|0|0
2025-10-28 09:13:51.616164|2017-02-05 13:06:11|853.1027777777784|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S01T2|S01T2|S01T2|generator|generator|0.0|1.0|0.0|0|RPR00000079|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.616164|2017-02-05 13:06:11|853.1027777777784|Remote Reset|complete transfer|remote reset|complete|S01T2|S01T2|generator|generator|0.0|1.0|0|0|RPR00000079|system|0|0|0|0|0|0
2025-10-28 09:13:51.616164|2017-02-05 13:06:11|853.1027777777784|Remote Reset|repair|remote reset|repair|S01T2|S01T2|generator|generator|0.0|1.0|5.896944444444444|0|RPR00000079|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.617240|2017-02-05 17:00:00|856.9997222222223|Truck 3|transferring crew|minor repair|transferring crew from S06T3 to Truck 3|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0.0|0|RPR00000076|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.617240|2017-02-05 17:00:00|856.9997222222223|Truck 1|transferring crew|major repair|transferring crew from S05T6 to Truck 1|S05T6|S05T6|power_supply|power_supply|0.0|1.0|0.0|0|RPR00000080|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.617240|2017-02-05 17:00:00|856.9997222222223|Truck 3|complete transfer|minor repair|complete|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0|0|RPR00000076|system|0|0|0|0|0|0
2025-10-28 09:13:51.617240|2017-02-05 17:00:00|856.9997222222223|Truck 1|complete transfer|major repair|complete|S05T6|S05T6|power_supply|power_supply|0.0|1.0|0|0|RPR00000080|system|0|0|0|0|0|0
2025-10-28 09:13:51.619197|2017-02-05 17:00:00|856.9997222222223|Truck 3|traveling|minor repair|traveling from site to port|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0.0|0.0|RPR00000076|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.620264|2017-02-05 17:00:00|856.9997222222223|Truck 1|traveling|major repair|traveling from site to port|S05T6|S05T6|power_supply|power_supply|0.0|1.0|0.0|0.0|RPR00000080|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.620264|2017-02-05 17:00:00|856.9997222222223|Truck 3|complete travel|minor repair|arrived at port|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0|0|RPR00000076|port|0|0|0|0|0|0
2025-10-28 09:13:51.620264|2017-02-05 17:00:00|856.9997222222223|Truck 1|complete travel|major repair|arrived at port|S05T6|S05T6|power_supply|power_supply|0.0|1.0|0|0|RPR00000080|port|0|0|0|0|0|0
2025-10-28 09:13:51.620264|2017-02-05 17:00:00|856.9997222222223|Truck 3|delay|minor repair|work shift has ended; waiting for next shift to start|S06T3|S06T3|lubricant|lubricant|0.0|1.0|14.0|0|RPR00000076|port|0|0.0|0.0|0.0|11.666666666666668|11.666666666666668
2025-10-28 09:13:51.620264|2017-02-05 17:00:00|856.9997222222223|Truck 1|delay|major repair|work shift has ended; waiting for next shift to start|S05T6|S05T6|power_supply|power_supply|0.0|1.0|14.0|0|RPR00000080|port|0|0.0|0.0|0.0|11.666666666666668|11.666666666666668
2025-10-28 09:13:51.621243|2017-02-05 19:00:00|858.9997222222229|Remote Reset|transferring crew|remote reset|transferring crew from S01T2 to Remote Reset|S01T2|S01T2|generator|generator|0.0|1.0|0.0|0|RPR00000079|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.621243|2017-02-05 19:00:00|858.9997222222229|Remote Reset|complete transfer|remote reset|complete|S01T2|S01T2|generator|generator|0.0|1.0|0|0|RPR00000079|system|0|0|0|0|0|0
2025-10-28 09:13:51.622158|2017-02-05 19:00:00|858.9997222222229|Remote Reset|traveling|remote reset|traveling from site to port|S01T2|S01T2|generator|generator|0.0|1.0|0.0|0.0|RPR00000079|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.622158|2017-02-05 19:00:00|858.9997222222229|Remote Reset|complete travel|remote reset|arrived at port|S01T2|S01T2|generator|generator|0.0|1.0|0|0|RPR00000079|port|0|0|0|0|0|0
2025-10-28 09:13:51.622158|2017-02-05 19:00:00|858.9997222222229|Remote Reset|delay|remote reset|work shift has ended; waiting for next shift to start|S01T2|S01T2|generator|generator|0.0|1.0|12.0|0|RPR00000079|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.628758|2017-02-06 07:00:00|870.9997222222223|Truck 3|traveling|minor repair|traveling from port to site|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0.0|0.0|RPR00000076|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.629675|2017-02-06 07:00:00|870.9997222222223|Truck 1|traveling|major repair|traveling from port to site|S05T6|S05T6|power_supply|power_supply|0.0|1.0|0.0|0.0|RPR00000080|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.629675|2017-02-06 07:00:00|870.9997222222223|Truck 3|complete travel|minor repair|arrived at S06T3|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0|0|RPR00000076|site|0|0|0|0|0|0
2025-10-28 09:13:51.629675|2017-02-06 07:00:00|870.9997222222223|Truck 1|complete travel|major repair|arrived at S05T6|S05T6|S05T6|power_supply|power_supply|0.0|1.0|0|0|RPR00000080|site|0|0|0|0|0|0
2025-10-28 09:13:51.629675|2017-02-06 07:00:00|870.9997222222223|Truck 3|transferring crew|minor repair|transferring crew from Truck 3 to S06T3|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0.0|0|RPR00000076|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.629675|2017-02-06 07:00:00|870.9997222222223|Truck 1|transferring crew|major repair|transferring crew from Truck 1 to S05T6|S05T6|S05T6|power_supply|power_supply|0.0|1.0|0.0|0|RPR00000080|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.629675|2017-02-06 07:00:00|870.9997222222223|Truck 3|complete transfer|minor repair|complete|S06T3|S06T3|lubricant|lubricant|0.0|1.0|0|0|RPR00000076|system|0|0|0|0|0|0
2025-10-28 09:13:51.629675|2017-02-06 07:00:00|870.9997222222223|Truck 1|complete transfer|major repair|complete|S05T6|S05T6|power_supply|power_supply|0.0|1.0|0|0|RPR00000080|system|0|0|0|0|0|0
2025-10-28 09:13:51.630676|2017-02-06 07:00:00|870.9997222222223|Truck 3|repair|minor repair|repair|S06T3|S06T3|lubricant|lubricant|0.0|1.0|8.0|0|RPR00000076|system|0|0.0|0.0|0.0|6.666666666666666|6.666666666666666
2025-10-28 09:13:51.630676|2017-02-06 07:00:00|870.9997222222223|Truck 1|repair|major repair|repair|S05T6|S05T6|power_supply|power_supply|0.0|1.0|9.0|0|RPR00000080|system|0|0.0|0.0|0.0|7.5|7.5
