subassembly,action,run,random_seed,materials_cost,total_labor_cost,equipment_cost,total_cost
pump_motor,repair,6,6,569358,0,2521.6666666666665,571879.6666666667
relay,delay,6,6,0,0,4489.051388888889,4489.051388888889
relay,repair,6,6,668402,0,3805.833333333333,672207.8333333334
safety,delay,6,6,0,0,1635.732175925926,1635.732175925926
safety,repair,6,6,184788,0,1166.6666666666665,185954.66666666666
sensors,delay,6,6,0,0,4651.544907407408,4651.544907407408
sensors,repair,6,6,662364,0,3861.6666666666665,666225.6666666666
service_items,delay,6,6,0,0,1456.6337962962962,1456.6337962962962
service_items,repair,6,6,32142,0,1212.5,33354.5
tower_substructure,delay,6,6,0,0,1162.4511574074074,1162.4511574074074
tower_substructure,repair,6,6,336124,0,836.6666666666666,336960.6666666667
transformer,delay,6,6,0,0,1321.6608796296296,1321.6608796296296
transformer,maintenance,6,6,4176,0,580.0,4756.0
transformer,repair,6,6,33975,0,140.0,34115.0
xformer,delay,6,6,0,0,492.48703703703706,492.48703703703706
xformer,repair,6,6,137199,0,825.0000000000001,138024.0
yaw,delay,6,6,0,0,181628.90277777778,181628.90277777778
yaw,repair,6,6,225796,0,24806.666666666668,250602.66666666666
blades,delay,7,7,0,0,1111411.8842592593,1111411.8842592593
blades,repair,7,7,446261,0,52487.5,498748.5
controls,delay,7,7,0,0,35372.3625,35372.3625
controls,repair,7,7,526426,0,8913.333333333334,535339.3333333334
electrical,delay,7,7,0,0,122475.37060185186,122475.37060185186
electrical,repair,7,7,285735,0,11994.166666666666,297729.1666666666
gearbox,delay,7,7,0,0,24974099.13402778,24974099.13402778
gearbox,repair,7,7,20538420,0,1988309.68125,22526729.68125
generator,delay,7,7,0,0,7275897.131944444,7275897.131944444
generator,repair,7,7,7319042,0,489696.6666666667,7808738.666666667
heat_cool,delay,7,7,0,0,1989.0972222222222,1989.0972222222222
heat_cool,repair,7,7,280936,0,1556.6666666666667,282492.6666666666
hub,delay,7,7,0,0,127539.08564814815,127539.08564814815
hub,repair,7,7,381946,0,51726.666666666664,433672.6666666667
main_bearing_failures,delay,7,7,0,0,359.1622685185185,359.1622685185185
main_bearing_failures,repair,7,7,837000,0,180.0,837180.0
main_bearing_maintenance,delay,7,7,0,0,2568.295833333333,2568.295833333333
main_bearing_maintenance,maintenance,7,7,632500,0,1265.0,633765.0
oil,delay,7,7,0,0,3931.529861111111,3931.529861111111
oil,repair,7,7,248491,0,2851.6666666666665,251342.66666666666
other,delay,7,7,0,0,342280.1400462963,342280.1400462963
other,repair,7,7,662968,0,19860.833333333332,682828.8333333334
pitch,delay,7,7,0,0,20750.469675925924,20750.469675925924
pitch,repair,7,7,1684750,0,18132.5,1702882.5
power_supply,delay,7,7,0,0,910854.8053240741,910854.8053240741
power_supply,repair,7,7,1330948,0,74287.5,1405235.5
pump_motor,delay,7,7,0,0,2854.074537037037,2854.074537037037
pump_motor,repair,7,7,553648,0,2506.6666666666665,556154.6666666667
relay,delay,7,7,0,0,647408.1321759259,647408.1321759259
relay,repair,7,7,709061,0,51100.00000000001,760161.0
safety,delay,7,7,0,0,1499.0636574074074,1499.0636574074074
safety,repair,7,7,175972,0,1196.6666666666665,177168.66666666666
sensors,delay,7,7,0,0,4409.051388888889,4409.051388888889
sensors,repair,7,7,660663,0,3815.0,664478.0
service_items,delay,7,7,0,0,1426.6233796296297,1426.6233796296297
service_items,repair,7,7,34077,0,1300.0,35377.0
tower_substructure,delay,7,7,0,0,1073.274074074074,1073.274074074074
tower_substructure,repair,7,7,348620,0,880.0,349500.0
transformer,delay,7,7,0,0,1088.3261574074074,1088.3261574074074
transformer,maintenance,7,7,4176,0,580.0,4756.0
transformer,repair,7,7,2875,0,50.0,2925.0
xformer,delay,7,7,0,0,22518.952777777777,22518.952777777777
xformer,repair,7,7,490506,0,1450.0,491956.0
yaw,delay,7,7,0,0,489840.99282407406,489840.99282407406
yaw,repair,7,7,165593,0,16935.0,182528.0
blades,delay,8,8,0,0,1041254.29375,1041254.29375
blades,repair,8,8,420472,0,52125.0,472597.0
controls,delay,8,8,0,0,6467.383796296296,6467.383796296296
controls,repair,8,8,589212,0,5698.333333333333,594910.3333333334
electrical,delay,8,8,0,0,23523.672685185185,23523.672685185185
electrical,repair,8,8,267937,0,6507.5,274444.5
gearbox,delay,8,8,0,0,28116611.140972223,28116611.140972223
gearbox,repair,8,8,19816680,0,1898281.6666666667,21714961.666666668
generator,delay,8,8,0,0,5592977.396527777,5592977.396527777
generator,repair,8,8,6887430,0,425506.875,7312936.875
heat_cool,delay,8,8,0,0,2070.76875,2070.76875
heat_cool,repair,8,8,270408,0,1498.3333333333335,271906.3333333333
hub,delay,8,8,0,0,1271601.602314815,1271601.602314815
hub,repair,8,8,584671,0,99253.33333333333,683924.3333333334
main_bearing_failures,delay,8,8,0,0,144.99884259259258,144.99884259259258
main_bearing_failures,repair,8,8,558000,0,120.0,558120.0
main_bearing_maintenance,delay,8,8,0,0,3110.7488425925926,3110.7488425925926
main_bearing_maintenance,maintenance,8,8,632500,0,1265.0,633765.0
