run,random_seed,year,Large Crane 1,Large Crane 2,Large Crane for MB,Truck 1,Truck 2,Truck 3
17,17,2028,1054659.375,476016.1625,0.0,7319.4738425925925,7319.468055555555,7319.489814814815
17,17,2029,1264382.71875,262513.125,0.0,7299.448611111111,7299.443749999999,7299.440740740741
17,17,2030,1016395.95,657696.875,0.0,7299.44837962963,7299.4625,7299.431712962963
17,17,2031,1280290.56875,393801.46875,0.0,7299.446296296296,7299.468981481481,7299.455555555555
17,17,2032,684309.51875,1140756.91875,0.0,7319.412499999999,7319.448842592593,7319.424537037037
17,17,2033,1086875.49375,440020.30625,0.0,7299.464583333333,7299.412962962962,7299.450231481482
17,17,2034,1227881.91875,446209.24375,0.0,7299.4525462962965,7299.449074074074,7299.443518518518
17,17,2035,1182444.0875,491648.475,0.0,7299.428935185185,7299.456018518518,7299.472916666667
17,17,2036,1371718.75,306152.0625,0.0,7319.428009259259,7319.451157407408,7319.456481481481
17,17,2037,1114675.1625,559416.875,0.0,7299.462037037037,7299.439583333333,7299.4636574074075
17,17,2038,1032373.125,494522.98125,0.0,7299.458333333333,7299.451851851852,7299.419444444445
17,17,2039,1219224.6,602063.89375,0.0,7299.4425925925925,7299.452777777778,7299.456712962963
17,17,2040,1383480.0,0.0,0.0,7319.466435185185,7319.434953703703,7319.44699074074
17,17,2041,1027936.98125,646156.4125,0.0,7299.463425925926,7299.425462962963,7299.40787037037
17,17,2042,952020.40625,722070.49375,0.0,7299.471990740741,7299.456018518518,7299.415046296296
17,17,2043,1318405.875,355686.6875,0.0,7299.423148148148,7299.440509259259,7299.478009259259
17,17,2044,1080141.3625,597728.75,0.0,7319.4743055555555,7319.461342592593,7319.462731481482
17,17,2045,1043752.5,483143.69375,0.0,7299.439351851852,7299.420601851852,7299.438657407407
17,17,2046,1264382.675,262513.125,0.0,7299.4740740740735,7299.423611111111,7299.438657407407
18,18,2017,1508123.76875,0.0,0.0,7279.454861111111,7279.428009259259,7279.46875
18,18,2018,1236107.61875,437984.375,0.0,7299.430555555556,7299.457638888889,7299.433796296296
18,18,2019,1126334.275,547756.8,0.0,7299.425,7299.489583333333,7299.4837962962965
18,18,2020,1325566.6125,352304.375,0.0,7319.454629629629,7319.467361111111,7319.463425925926
18,18,2021,1379700.0,0.0,0.0,7299.479861111111,7299.434722222222,7299.451620370371
18,18,2022,1133775.31875,540316.01875,0.0,7299.471296296296,7299.482638888889,7299.457638888889
18,18,2023,1415740.39375,258351.73125,0.0,7299.454861111111,7299.46574074074,7299.423148148148
18,18,2024,1363962.61875,313909.025,0.0,7319.464814814814,7319.4428240740735,7319.465972222222
18,18,2025,1020875.625,506020.7,0.0,7299.46875,7299.466898148148,7299.480324074074
18,18,2026,1087982.19375,438913.125,0.0,7299.466898148148,7299.449305555556,7299.449768518519
18,18,2027,1344782.44375,329309.375,0.0,7299.480092592593,7299.436111111111,7299.4375
18,18,2028,1035373.2125,642498.125,0.0,7319.437962962963,7319.436574074074,7319.456944444444
18,18,2029,1050879.375,476015.41875,0.0,7299.462268518519,7299.444444444444,7299.454398148148
18,18,2030,1178466.64375,348429.375,0.0,7299.452314814815,7299.4217592592595,7299.42962962963
18,18,2031,1091566.36875,582526.63125,0.0,7299.428703703704,7299.434722222222,7299.448842592593
18,18,2032,1220518.96875,457352.675,0.0,7319.440509259259,7319.452314814815,7319.4636574074075
18,18,2033,1193389.9,480701.48125,0.0,7299.470833333333,7299.465509259259,7299.434953703703
18,18,2034,1390693.475,283398.125,0.0,7299.459953703704,7299.433333333333,7299.480787037037
18,18,2035,1296481.74375,361123.325,766338.552,7299.44699074074,7299.444907407407,7299.4643518518515
18,18,2036,1054352.88125,623519.375,0.0,7319.428009259259,7319.45,7319.438657407407
18,18,2037,1379700.0,0.0,0.0,7299.460185185185,7299.435879629629,7299.452314814815
18,18,2038,1374863.7625,299226.875,0.0,7299.457175925926,7299.440509259259,7299.462037037037
18,18,2039,1050575.85625,770710.625,0.0,7299.447685185185,7299.451388888889,7299.4638888888885
18,18,2040,1110387.05,420288.75,0.0,7319.4331018518515,7319.4375,7319.481018518519
18,18,2041,1000801.91875,820486.35625,0.0,7299.44837962963,7299.452777777778,7299.430324074074
