run,random_seed,year,Large Crane 1,Large Crane 2,Large Crane for MB,Truck 1,Truck 2,Truck 3
14,14,2026,1020875.625,506019.95625,842021.796,7299.458564814815,7299.446527777777,7299.458564814815
14,14,2027,1087982.4125,438913.125,0.0,7299.456944444444,7299.446759259259,7299.47337962963
14,14,2028,1333402.9375,344468.75,0.0,7319.426388888889,7319.444444444444,7319.444212962962
14,14,2029,1155628.8375,518463.2875,930247.374,7299.431481481482,7299.419212962963,7299.439583333333
14,14,2030,1050879.375,476016.8625,0.0,7299.436574074074,7299.451620370371,7299.420370370371
14,14,2031,1264381.625,262513.125,0.0,7299.445138888889,7299.466435185185,7299.454629629629
14,14,2032,996944.39375,828123.61875,0.0,7319.458796296296,7319.450925925926,7319.488657407407
14,14,2033,1411063.1875,410225.35,0.0,7299.438657407407,7299.471527777778,7299.452314814815
14,14,2034,1256979.16875,417112.43125,0.0,7299.475462962963,7299.449305555556,7299.463425925926
14,14,2035,1242486.01875,431605.625,0.0,7299.429861111111,7299.467824074074,7299.453472222222
14,14,2036,1269776.74375,408093.89375,0.0,7319.433796296296,7319.463425925926,7319.444444444444
14,14,2037,1280250.84375,393839.8375,0.0,7299.438657407407,7299.439814814815,7299.428703703704
14,14,2038,1098260.38125,575831.56875,0.0,7299.479166666667,7299.47662037037,7299.458796296296
14,14,2039,1031160.04375,790126.9625,0.0,7299.446990740741,7299.480555555556,7299.432175925926
14,14,2040,1094795.64375,435881.25,0.0,7319.477546296296,7319.435416666666,7319.451157407408
14,14,2041,1265833.95,408256.25,0.0,7299.475231481481,7299.456944444444,7299.4425925925925
14,14,2042,1020875.625,506020.175,0.0,7299.4425925925925,7299.478935185185,7299.459259259259
14,14,2043,740655.5375,933436.54375,0.0,7299.472453703704,7299.452314814815,7299.466203703703
14,14,2044,867530.64375,957535.4,0.0,7319.455324074074,7319.459027777778,7319.469675925926
14,14,2045,850389.06875,970896.8,0.0,7299.440277777778,7299.456712962963,7299.448842592593
14,14,2046,1086716.9,440178.2,0.0,7299.479166666667,7299.465277777777,7299.437037037037
15,15,2017,1152979.38125,290560.6125,0.0,7279.43912037037,7279.451851851852,7279.436574074074
15,15,2018,985056.425,541839.375,783719.538,7299.443518518518,7299.435879629629,7299.4428240740735
15,15,2019,1378372.90625,295718.7375,0.0,7299.438657407407,7299.415740740741,7299.465509259259
15,15,2020,952993.125,577682.71875,0.0,7319.44212962963,7319.438194444444,7319.448842592593
15,15,2021,1423689.94375,103206.03125,0.0,7299.465509259259,7299.456481481481,7299.459259259259
15,15,2022,1245561.6875,428529.86875,0.0,7299.468518518518,7299.476157407407,7299.445601851852
15,15,2023,1182640.0875,491452.51875,0.0,7299.4432870370365,7299.451620370371,7299.44837962963
15,15,2024,1098531.10625,579340.625,817068.84,7319.435416666666,7319.4740740740735,7319.461574074074
15,15,2025,1291429.49375,382662.5,0.0,7299.44537037037,7299.441666666667,7299.440046296296
15,15,2026,1153333.125,373563.15625,0.0,7299.4631944444445,7299.471064814815,7299.453935185185
15,15,2027,1287341.14375,238927.5,0.0,7299.462962962963,7299.459953703704,7299.45787037037
15,15,2028,1382660.49375,295210.625,0.0,7319.437268518518,7319.455555555555,7319.471527777778
15,15,2029,1050879.375,476016.81875,0.0,7299.451388888889,7299.45787037037,7299.472453703704
15,15,2030,1004664.78125,522230.625,0.0,7299.442361111111,7299.4120370370365,7299.471296296296
