run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
20,20,2024,1079283.775,620640.0125,7319.436805555555,7319.456018518518,7319.450231481482
20,20,2025,1431524.7375,242566.25,7299.419907407408,7299.425694444444,7299.450925925926
20,20,2026,1302532.9375,371558.75,7299.425231481481,7299.430324074074,7299.457175925926
20,20,2027,1404279.25,269813.75,7299.444444444444,7299.439351851852,7299.455092592592
20,20,2028,1049469.9875,628401.875,7319.4743055555555,7319.445601851852,7319.456481481481
20,20,2029,1291428.4,382662.5,7299.431018518519,7299.4430555555555,7299.4636574074075
20,20,2030,1153333.125,373563.375,7299.430092592593,7299.44837962963,7299.44375
20,20,2031,1177559.70625,349335.0,7299.4217592592595,7299.47337962963,7299.471527777778
20,20,2032,1144167.0375,533705.0,7319.449537037037,7319.478472222222,7319.4743055555555
20,20,2033,1337498.025,336593.75,7299.44837962963,7299.475462962962,7299.4425925925925
20,20,2034,895238.9,926049.59375,7299.449537037037,7299.43287037037,7299.46574074074
20,20,2035,1200358.6625,473732.01875,7299.439814814815,7299.459722222222,7299.470601851852
20,20,2036,1110387.00625,420288.75,7319.431018518519,7319.447453703704,7319.471064814815
20,20,2037,1050616.28125,770672.08125,7299.475925925925,7299.447916666667,7299.424768518518
20,20,2038,1084041.2375,590050.625,7299.475462962962,7299.452777777778,7299.46412037037
20,20,2039,1027104.85625,646987.575,7299.451157407408,7299.480092592593,7299.482175925926
20,20,2040,1080186.3375,597686.1375,7319.450231481482,7319.4842592592595,7319.434953703703
20,20,2041,1038642.125,488253.2375,7299.455092592592,7299.447453703703,7299.452083333334
20,20,2042,1163422.1125,510670.625,7299.478009259259,7299.480092592593,7299.487268518518
20,20,2043,1379700.0,0.0,7299.467361111111,7299.459722222222,7299.438425925926
20,20,2044,1122081.6,555789.825,7319.44837962963,7319.471990740741,7319.472453703704
20,20,2045,1081591.875,445304.3625,7299.450231481482,7299.459490740741,7299.435416666666
20,20,2046,1086718.69375,440176.8875,7299.431018518519,7299.469212962963,7299.473611111111
21,21,2017,1399667.08125,0.0,7279.46087962963,7279.450925925926,7279.44837962963
