run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
34,34,2025,17055000.0,0.0,16891105.87845912,0,8952588,42898693.87845912
34,34,2026,17055000.0,0.0,10814497.029252974,0,2649329,30518826.029252976
35,35,2017,17055000.0,0.0,15481985.66306777,0,7581158,40118143.66306777
35,35,2018,17055000.0,0.0,15740110.886263734,0,9136865,41931975.886263736
35,35,2019,17055000.0,0.0,13278346.306816973,0,6681044,37014390.30681697
35,35,2020,17101726.02739726,0.0,12964428.043599436,0,4953817,35019971.070996694
35,35,2021,17055000.0,0.0,9658673.767657707,0,3549429,30263102.767657705
35,35,2022,17055000.0,0.0,8295790.93938217,0,5334183,30684973.93938217
35,35,2023,17055000.0,0.0,11542072.524052683,0,3822402,32419474.524052683
35,35,2024,17101726.02739726,0.0,10720053.641184324,0,3907848,31729627.668581583
35,35,2025,17055000.0,0.0,9560309.228056433,0,4310403,30925712.22805643
35,35,2026,17055000.0,0.0,5794349.0933299605,0,1887221,24736570.09332996
36,36,2017,17055000.0,0.0,10147603.203883113,0,5468018,32670621.20388311
36,36,2018,17055000.0,0.0,9586740.33748658,0,4879474,31521214.33748658
36,36,2019,17055000.0,0.0,15607627.591903849,0,7525964,40188591.59190385
36,36,2020,17101726.02739726,0.0,7380588.914616682,0,2750472,27232786.94201394
36,36,2021,17055000.0,0.0,9011464.679188212,0,4854577,30921041.679188214
36,36,2022,17055000.0,0.0,12033356.804165129,0,8028264,37116620.804165125
36,36,2023,17055000.0,0.0,18339905.35106393,0,9917876,45312781.35106393
36,36,2024,17101726.02739726,0.0,10576664.45390646,0,7580727,35259117.48130372
36,36,2025,17055000.0,0.0,12733343.94079203,0,7830643,37618986.94079203
36,36,2026,17055000.0,0.0,19069851.527452912,0,8348694,44473545.527452916
37,37,2017,17055000.0,0.0,14308904.261756256,0,7644939,39008843.261756256
37,37,2018,17055000.0,0.0,13522014.819150664,0,8098960,38675974.819150664
37,37,2019,17055000.0,0.0,9589795.468898894,0,3183721,29828516.468898892
37,37,2020,17101726.02739726,0.0,10683977.76299728,0,7690307,35476010.790394545
37,37,2021,17055000.0,0.0,8636053.512504177,0,4223554,29914607.512504175
37,37,2022,17055000.0,0.0,13683805.167098831,0,7972998,38711803.167098835
37,37,2023,17055000.0,0.0,13898449.913956845,0,5945980,36899429.91395684
37,37,2024,17101726.02739726,0.0,8323239.079388898,0,4761777,30186742.106786158
37,37,2025,17055000.0,0.0,13716982.01950515,0,6787885,37559867.01950515
37,37,2026,17055000.0,0.0,11894079.662981717,0,3969833,32918912.66298172
38,38,2017,17055000.0,0.0,7701713.503576946,0,3183433,27940146.503576946
38,38,2018,17055000.0,0.0,15391957.343544744,0,9709158,42156115.343544744
38,38,2019,17055000.0,0.0,11035179.885513524,0,5018890,33109069.88551352
