run,random_seed,year,Large Crane 1,Large Crane 2,Large Crane for MB,Truck 1,Truck 2,Truck 3
6,6,2042,1154998.88125,371896.875,740296.179,7299.41875,7299.474074074074,7299.456481481481
6,6,2043,1109797.51875,711492.24375,0.0,7299.4525462962965,7299.444212962962,7299.441203703704
6,6,2044,1231541.25625,299135.68125,0.0,7319.426388888889,7319.458333333333,7319.465046296296
6,6,2045,1284031.7625,390061.5875,0.0,7299.436574074074,7299.441898148148,7299.480092592593
6,6,2046,1285475.625,241419.9125,0.0,7299.432175925926,7299.471064814815,7299.440972222222
7,7,2017,1437702.71875,0.0,0.0,7279.468055555555,7279.461574074074,7279.463425925926
7,7,2018,1245719.66875,428372.5,0.0,7299.483333333334,7299.428472222222,7299.435879629629
7,7,2019,1051036.875,475858.4,0.0,7299.467824074074,7299.465046296296,7299.43449074074
7,7,2020,1299584.05625,231091.875,0.0,7319.423611111111,7319.409027777778,7319.464814814814
7,7,2021,1209332.4875,464759.375,0.0,7299.450462962963,7299.448611111111,7299.462731481482
7,7,2022,785897.63125,1035390.20625,0.0,7299.453472222222,7299.432175925926,7299.447685185185
7,7,2023,1322062.98125,204832.46875,941564.316,7299.443518518518,7299.409027777778,7299.459953703704
7,7,2024,1284386.3125,393486.8625,0.0,7319.427083333333,7319.437962962963,7319.432175925926
7,7,2025,1163542.99375,510549.04375,844932.8369999999,7299.4319444444445,7299.439814814815,7299.447916666667
7,7,2026,1149592.5,377302.46875,772312.632,7299.4525462962965,7299.444444444444,7299.454629629629
7,7,2027,1215276.8875,311618.78125,817283.901,7299.414351851851,7299.448148148148,7299.461574074074
7,7,2028,1287496.01875,390376.19375,0.0,7319.477777777778,7319.466203703703,7319.4643518518515
7,7,2029,1284031.5875,390061.675,0.0,7299.468518518518,7299.417361111111,7299.430555555556
7,7,2030,1192759.55,481332.75,1774354.953,7299.450231481482,7299.436805555555,7299.467129629629
7,7,2031,1367938.35625,306152.63125,0.0,7299.488194444444,7299.475462962963,7299.483564814815
7,7,2032,1364194.40625,313677.5,0.0,7319.467824074074,7319.427777777778,7319.440509259259
7,7,2033,1072192.775,712751.4125,0.0,7299.488888888889,7299.461574074074,7299.436805555555
7,7,2034,1234418.5625,476016.81875,0.0,7299.454629629629,7299.423611111111,7299.395601851852
7,7,2035,1264382.63125,262513.125,806326.521,7299.434953703703,7299.425231481481,7299.438657407407
7,7,2036,1317853.44375,360019.075,0.0,7319.438194444444,7319.438888888889,7319.446759259259
7,7,2037,1208076.73125,466014.69375,0.0,7299.465277777777,7299.472222222222,7299.462268518519
7,7,2038,1276826.225,397266.5125,0.0,7299.4636574074075,7299.458564814815,7299.452083333334
7,7,2039,1288397.00625,385694.375,0.0,7299.451620370371,7299.427777777778,7299.4530092592595
7,7,2040,1102197.3125,575675.29375,0.0,7319.427314814815,7319.4636574074075,7319.466898148148
7,7,2041,1346113.125,0.0,0.0,7299.4324074074075,7299.450694444445,7299.451388888889
7,7,2042,914693.25625,940182.375,795085.725,7299.441666666667,7299.445833333333,7299.442824074074
7,7,2043,1438460.20625,88436.25,0.0,7299.465046296296,7299.452314814815,7299.455092592592
7,7,2044,1136295.40625,541575.93125,0.0,7319.443981481481,7319.440740740741,7319.45
7,7,2045,1311197.31875,362896.25,0.0,7299.440972222222,7299.458796296296,7299.445138888889
7,7,2046,1152557.5875,668730.81875,0.0,7299.46412037037,7299.472222222222,7299.445601851852
8,8,2017,1386740.75,0.0,0.0,7279.450231481482,7279.414814814815,7279.437268518518
8,8,2018,1163701.7625,510390.40625,0.0,7299.4425925925925,7299.418055555556,7299.4212962962965
8,8,2019,1149592.5,377303.16875,852469.086,7299.447222222222,7299.450694444445,7299.475231481481
